gene_id,gene_length,gene_gccount,gene_exon_nonconstit_percent,exon_count,mean_exon_length,median_exon_length,sd_exon_length,mean_exon_gccount,median_exon_gccount,sd_exon_gccount,transcript_count,mean_trans_exon_nonconstit_percent,median_trans_exon_nonconstit_percent,sd_trans_exon_nonconstit_percent,mean_distance_between_exons,median_distance_between_exons,sd_distance_between_exons,mean_exons_per_trans,median_exons_per_trans,sd_exons_per_trans,mean_trans_length,median_trans_length,sd_trans_length,mean_trans_gccount,median_trans_gccount,sd_trans_gccount,mean_5utr_length,median_5utr_length,sd_5utr_length,mean_5utr_gccount,median_5utr_gccount,sd_5utr_gccount,mean_3utr_length,median_3utr_length,sd_3utr_length,mean_3utr_gccount,median_3utr_gccount,sd_3utr_gccount,error_level
ENSG00000099804,10381,6722,100.0,18,303.77777777777777,210.0,271.98887424381587,197.66666666666669,131.0,177.67154096981383,7,100.0,100.0,0.0,2249.1111111111113,2201.0,1919.9837587820707,3.5714285714285716,4.0,1.2724180205607036,885.0,900.0,408.09516863921175,569.8571428571429,623.0,269.55916392722185,31.42857142857143,0.0,83.15218406202999,26.857142857142858,0.0,71.05732092573471,283.14285714285717,33.0,347.4077472612591,177.14285714285714,15.0,219.24752265527698,low
ENSG00000135624,19602,9031,100.0,56,137.67857142857142,114.0,101.65558736025501,71.05357142857143,67.0,49.41123156929813,17,100.0,100.0,0.0,2030.0232558139535,1065.0,2211.1397432452536,6.0588235294117645,5.0,3.0304823921962933,863.2941176470588,595.0,531.1453149451996,441.29411764705884,304.0,276.0142126562241,64.41176470588235,0.0,113.68325449661077,36.470588235294116,0.0,62.4601049141158,50.05882352941177,0.0,82.73562608410849,23.64705882352941,0.0,39.35724389561371,low
ENSG00000155959,42811,17300,100.0,15,260.2,139.0,321.9987133958324,94.06666666666666,53.0,103.01627240854903,4,100.0,100.0,0.0,5445.842105263158,6928.0,3727.480624633419,5.75,6.0,1.2583057392117916,1190.75,1245.5,516.0086401085418,437.25,447.5,196.657697535591,70.0,58.5,82.98192574289898,33.75,28.5,39.90300740545755,536.25,585.0,509.31219960517996,170.5,183.0,168.72166428766639,low
ENSG00000165282,7914,4231,100.0,35,557.4285714285713,207.0,975.5443212325494,307.77142857142854,121.0,523.4600993679004,8,100.0,100.0,0.0,1227.5434782608695,862.5,1025.7117573562,6.75,4.5,4.432026302139591,2940.625,2526.0,2263.1633952437965,1634.125,1407.0,1220.6050534175956,75.25,0.0,141.2765777776749,49.875,0.0,94.83736078149792,151.0,0.0,208.40139840496,72.0,0.0,99.369440545299,low
ENSG00000265681,4113,1771,100.0,58,159.94827586206895,111.0,147.99032951025598,74.20689655172414,53.5,61.70068060152063,25,100.0,100.0,0.0,737.0384615384615,652.0,353.02539645921087,5.16,6.0,2.1924111536540467,670.6,650.0,149.89941071709836,308.24,297.0,80.0350339955364,152.2,162.0,140.22273947782745,82.03999999999999,79.0,77.45024209129369,10.76,0.0,18.579289545082187,2.0400000000000005,0.0,3.74699879903904,low
ENSG00000276820,14243,6908,0.0,8,165.0,88.0,146.05380613224116,88.125,48.5,75.8710136632279,1,0.0,0.0,0.0,1847.142857142857,1530.0,1515.8006056835036,8.0,8.0,0.0,1320.0,1320.0,0.0,705.0,705.0,0.0,40.0,40.0,0.0,29.0,29.0,0.0,233.0,233.0,0.0,122.0,122.0,0.0,low
ENSG00000168434,64688,29737,100.0,33,202.1818181818182,144.0,154.1449104222741,106.2121212121212,77.0,81.91258968244655,6,100.0,100.0,0.0,3677.4285714285716,3565.5,2247.839002218393,5.666666666666666,3.5,5.750362307426086,1136.0,868.0,892.9342640978674,598.1666666666666,456.5,466.57193086025507,31.0,0.0,75.93418202627852,20.333333333333336,0.0,49.806291436591295,229.33333333333331,200.0,256.19029385725497,116.0,87.5,133.9776100697426,low
ENSG00000169762,66906,25995,100.0,64,208.046875,127.5,388.84919465077405,88.828125,53.5,146.68555665014162,17,100.0,100.0,0.0,5804.438356164384,3538.0,5819.6851527722065,5.294117647058823,4.0,3.636012683599181,964.8823529411765,676.0,991.9823513017344,409.11764705882354,274.0,404.57862065872644,5.764705882352941,0.0,20.443609673210556,4.235294117647059,0.0,15.52228000232531,277.8823529411764,0.0,723.1297326857177,106.29411764705883,0.0,266.3552056713653,low
ENSG00000156482,21619,9202,100.0,31,217.93548387096772,131.0,228.36636288850582,101.80645161290323,55.0,111.78473937434057,13,100.0,100.0,0.0,1669.727272727273,968.0,3435.6146127069396,3.5384615384615383,4.0,1.2659242088545832,630.0769230769231,573.0,248.24197252494776,294.61538461538464,264.0,135.0244042519342,100.38461538461539,0.0,213.4149082817859,57.53846153846154,0.0,119.53982278207222,47.23076923076923,0.0,103.81486233206516,16.461538461538463,0.0,40.65426460740905,low
ENSG00000187997,19825,10358,100.0,18,283.33333333333337,223.5,456.1457455424424,166.55555555555554,137.0,269.6619282649213,6,100.0,100.0,0.0,4564.846153846154,2841.0,5441.745811259377,3.1666666666666665,3.0,0.983192080250175,900.0,631.0,771.1049215249504,528.3333333333334,377.0,451.8909898046947,9.166666666666668,0.0,22.453655975512465,6.0,0.0,14.696938456699069,61.83333333333333,0.0,101.80455130624891,32.33333333333333,0.0,56.40449154692086,low
ENSG00000148346,4385,2671,100.0,27,127.62962962962963,120.0,83.04130026593725,74.70370370370371,56.0,53.03686295312754,7,100.0,100.0,0.0,492.8125,204.0,372.41967633649625,5.571428571428571,7.0,1.98805959477601,673.5714285714286,631.0,179.98505228940277,377.14285714285717,363.0,99.17901083634678,45.42857142857142,0.0,88.61500464153376,27.857142857142858,0.0,53.89319243166237,26.571428571428573,0.0,55.91319803307368,17.0,0.0,36.4828726939094,low
ENSG00000107551,36485,19472,100.0,44,315.4545454545454,101.5,583.9682396009043,173.13636363636368,55.0,313.08618257071305,12,100.0,100.0,0.0,3103.4166666666665,1272.5,3665.2842111997347,6.0,5.0,2.73030134866931,1399.6666666666665,631.0,1390.9911661266667,772.9166666666667,368.5,762.0391851453373,21.083333333333336,0.0,39.61968824927446,11.75,0.0,22.51918374106034,281.75,0.0,734.8583196780179,147.83333333333334,0.0,377.47988106130987,low
ENSG00000090861,37249,18427,100.0,40,165.125,138.5,117.4535778455384,87.95,69.0,61.573783132358926,7,100.0,100.0,0.0,1997.4358974358972,1492.0,1485.0505891590608,6.571428571428571,5.0,6.604471789556499,1064.0,610.0,1073.1955398093428,567.2857142857143,310.0,579.3058243235935,20.571428571428573,0.0,54.42688411332872,13.428571428571427,0.0,35.52866046286736,60.857142857142854,0.0,161.01286550193083,31.285714285714285,0.0,82.77421958902076,low
ENSG00000215612,25742,15280,100.0,18,245.83333333333331,107.0,322.9365718090237,179.22222222222223,84.0,229.38679267471957,3,100.0,100.0,0.0,2404.0,180.0,6541.993896577491,6.0,2.0,6.928203230275509,1475.0,1879.0,713.6497740488677,1075.3333333333333,1377.0,534.6721737039747,138.0,203.0,112.58330249197702,115.33333333333333,169.0,92.95339333952975,423.0,554.0,309.07442469411797,271.3333333333333,354.0,203.9763058135266,low
ENSG00000243067,35452,15170,100.0,20,240.2,131.0,428.6076110039652,120.25,72.5,189.74134055547694,6,100.0,100.0,0.0,2549.208333333333,979.0,4580.074310951798,5.0,5.5,1.2649110640673518,1009.8333333333333,756.0,826.608109485182,512.6666666666666,405.0,369.93765240465405,43.83333333333333,23.0,58.44113847852955,27.5,16.5,34.022051672408,34.5,26.5,41.6593326878864,14.333333333333334,10.0,18.348478592697177,low
ENSG00000112293,70641,30725,100.0,46,147.36956521739134,109.5,156.24985101442172,68.97826086956522,49.0,67.50917275302001,6,100.0,100.0,0.0,3102.6862745098038,2622.0,2434.8127442593695,9.5,5.5,7.9435508432942,1297.0,951.5,1089.975045585907,608.0,384.0,536.2667246809185,18.5,0.0,45.3155602414888,10.666666666666666,0.0,26.127890589687233,142.5,0.0,349.0522883466029,60.666666666666664,0.0,148.6023777288461,low
ENSG00000184436,3093,1924,100.0,23,390.0869565217391,255.0,361.15747170394934,247.04347826086956,166.0,221.5436501748726,8,100.0,100.0,0.0,1008.5555555555555,940.5,467.7749864074573,3.25,3.0,1.0350983390135313,1254.25,1178.5,526.3607535304498,788.875,758.5,320.7608978217709,35.75,0.0,68.37031519599716,25.375,0.0,48.24620636455708,26.375,0.0,48.855289229665665,16.0,0.0,29.645524836931845,low
