gene_id,gene_length,gene_gccount,gene_exon_nonconstit_percent,exon_count,mean_exon_length,median_exon_length,sd_exon_length,mean_exon_gccount,median_exon_gccount,sd_exon_gccount,transcript_count,mean_trans_exon_nonconstit_percent,median_trans_exon_nonconstit_percent,sd_trans_exon_nonconstit_percent,mean_distance_between_exons,median_distance_between_exons,sd_distance_between_exons,mean_exons_per_trans,median_exons_per_trans,sd_exons_per_trans,mean_trans_length,median_trans_length,sd_trans_length,mean_trans_gccount,median_trans_gccount,sd_trans_gccount,mean_5utr_length,median_5utr_length,sd_5utr_length,mean_5utr_gccount,median_5utr_gccount,sd_5utr_gccount,mean_3utr_length,median_3utr_length,sd_3utr_length,mean_3utr_gccount,median_3utr_gccount,sd_3utr_gccount,error_level
ENSG00000004399,51644,30154,100.0,80,217.36249999999998,141.0,276.2363803275298,131.28750000000002,81.0,176.47190716651568,17,100.0,100.0,0.0,1240.9418604651162,814.0,1953.3372911636673,6.0588235294117645,4.0,8.135344094100248,1252.6470588235293,626.0,1615.3332837674886,754.6470588235295,386.0,1023.3840274535548,15.647058823529411,0.0,47.06902003503815,12.0,0.0,39.05924986478875,181.64705882352942,0.0,443.65568591764804,107.17647058823529,0.0,260.5938495278903,low
ENSG00000068308,36359,18154,100.0,32,310.28125,163.5,302.44948758482394,180.46875,86.0,178.06721898150275,8,100.0,100.0,0.0,4210.0,1394.5,4808.578376193946,8.5,9.0,2.32992949004287,1937.125,2282.0,900.1181569263957,1122.5,1325.5,560.0119896675683,85.875,45.0,119.04793452339152,55.0,31.5,75.13606704791363,544.0,638.0,417.6132865976095,297.75,345.5,226.55667849663706,low
ENSG00000130254,37048,18278,100.0,54,189.2037037037037,113.0,267.9838336175587,99.09259259259258,60.0,122.96329695045277,11,100.0,100.0,0.0,2191.719298245614,1515.0,1709.917904821185,6.181818181818182,5.0,5.269121023817575,1069.7272727272727,633.0,927.5399819855844,560.1818181818182,367.0,508.4123952426452,47.09090909090909,0.0,92.96069550670813,28.272727272727273,0.0,57.628275887954366,155.0,0.0,302.1201747649435,68.72727272727272,0.0,133.90152419527635,low
ENSG00000154545,7446,4469,100.0,52,253.96153846153842,174.0,310.41976397171203,152.13461538461542,101.0,194.98195279444568,11,100.0,100.0,0.0,386.5568181818182,323.0,301.957896812173,9.0,12.0,5.059644256269407,1925.6363636363635,2495.0,1085.4237212008288,1139.2727272727273,1469.0,633.4361989828321,22.72727272727273,0.0,59.47115419947878,15.636363636363635,0.0,41.11513766795078,38.18181818181818,0.0,85.06681865665153,18.18181818181818,0.0,40.51374626424513,low
ENSG00000154864,482280,197856,100.0,108,218.97222222222226,159.0,376.5820077579095,97.00925925925927,71.0,141.0119299897926,14,100.0,100.0,0.0,8863.581632653053,2624.5,18470.22922367843,22.0,5.5,24.009613459227918,3915.3571428571427,1846.0,3925.1484363336817,1798.4285714285713,834.5,1849.6458170016356,65.0,0.0,142.40462395258422,34.642857142857146,0.0,76.42352350588754,738.6428571428572,0.0,1317.0878486642043,304.85714285714283,0.0,574.0659111371015,low
ENSG00000100802,24259,11079,100.0,48,279.91666666666663,155.5,307.73267158870306,149.375,75.5,161.36605999759968,21,100.0,100.0,0.0,4148.342465753425,2793.0,3541.310673164111,4.476190476190476,4.0,2.040074695177792,994.3333333333333,588.0,788.086945287976,528.6190476190476,329.0,417.213311890989,280.3809523809524,283.0,189.75127830675507,144.28571428571428,139.0,101.41801755957512,88.95238095238095,0.0,288.16791566558487,40.42857142857142,0.0,129.46836348257878,low
ENSG00000141198,62570,25716,100.0,81,190.41975308641975,106.0,248.61747043387408,83.65432098765432,49.0,96.92821576994842,23,100.0,100.0,0.0,3874.835227272727,1698.0,4145.29981836337,8.652173913043478,7.0,4.667184236309101,1195.0434782608695,754.0,707.6300059327916,521.695652173913,336.0,313.3939482479184,128.65217391304347,20.0,277.33711168501515,75.60869565217392,9.0,155.65250899780656,321.04347826086956,82.0,448.1036282603378,121.21739130434783,37.0,165.83067939693495,low
ENSG00000089169,328502,143857,100.0,104,230.43269230769226,88.0,460.76678945063105,119.8846153846154,47.5,226.49303157768165,27,100.0,100.0,0.0,16348.726457399103,3356.0,37642.23639457676,9.25925925925926,7.0,6.155626523087466,1425.962962962963,572.0,1441.330781483703,762.3333333333334,320.0,755.7350471815249,188.74074074074073,195.0,151.35734400433162,105.48148148148148,113.0,86.28992737829581,212.25925925925924,0.0,566.0893917308463,110.22222222222224,0.0,288.3223801091321,low
ENSG00000100445,3140,1681,100.0,58,328.0344827586207,157.5,307.617498048905,190.25862068965517,98.0,168.12981203911977,22,100.0,100.0,0.0,895.8730158730159,941.0,429.5427611017923,3.8636363636363638,4.0,1.3200091827045153,1019.9090909090909,955.0,515.949509258315,588.6363636363636,555.0,278.16054724437475,160.90909090909093,0.0,222.20623391257593,95.68181818181819,0.0,130.80970779601813,78.0,0.0,132.81709585885756,37.63636363636364,0.0,63.74767630091494,low
ENSG00000143851,14576,7713,100.0,60,230.41666666666669,137.0,320.63767458235753,133.64999999999998,80.0,177.1536558940012,19,100.0,100.0,0.0,1605.0192307692307,1343.5,791.3947253280583,6.473684210526316,6.0,2.735942272227078,1220.4736842105262,673.0,986.0399681115621,712.578947368421,393.0,559.0423672862842,150.05263157894737,116.0,192.41490866360485,92.05263157894737,74.0,114.79424767054147,380.7894736842105,0.0,605.8483105849158,212.68421052631578,0.0,332.6917246126375,low
ENSG00000234394,24099,11293,92.85714285714286,14,506.5,319.5,598.2576946690859,266.57142857142856,154.5,300.48056747245977,3,81.34920634920636,83.33333333333334,5.625970983634057,2072.7857142857147,1209.0,2995.123605477396,5.666666666666667,6.0,1.5275252316519465,3322.3333333333335,3372.0,1087.3510625981535,1715.0,1632.0,558.1478298802209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ENSG00000149182,12827,6823,100.0,88,164.68181818181816,100.0,236.97216216811887,92.85227272727272,56.0,131.18571023357683,30,100.0,100.0,0.0,1030.597826086957,741.0,1126.4674903303714,7.133333333333334,6.5,3.8212954414144313,977.3666666666666,719.5,729.3406792691476,552.7,399.5,424.2064518522832,40.63333333333334,0.0,88.80916515817472,28.866666666666664,0.0,66.20122581078522,251.76666666666668,0.0,406.0581479791162,142.6,0.0,230.09302466611197,low
ENSG00000278373,8756,3272,100.0,16,395.5,194.5,602.3781757888202,173.5625,83.0,259.60815825650263,5,100.0,100.0,0.0,2135.3846153846152,1951.0,1421.7911554597565,3.6,4.0,1.140175425099138,1310.0,1214.0,960.1538939149286,577.0,547.0,396.07322555305353,35.8,39.0,36.42389325703665,14.0,14.0,15.540270267920054,600.4,139.0,1102.11129202091,261.4,72.0,460.12150569170313,low
ENSG00000117868,99259,43071,100.0,45,239.4444444444445,99.0,492.09854683587497,119.51111111111109,47.0,211.81602461293684,6,100.0,100.0,0.0,4937.617283950616,2073.0,7310.654817743585,14.5,14.5,9.396807968666806,2546.0,2428.0,1997.7210015415067,1260.3333333333333,1247.5,946.7372743621466,11.0,0.0,26.94438717061496,8.666666666666668,0.0,21.228911104120876,634.6666666666667,0.0,1284.9396354174255,254.16666666666666,0.0,525.1873633920247,low
ENSG00000196653,11189,4545,90.0,10,900.8,108.0,1249.0369445652475,382.3,62.0,511.6107569888135,4,68.75,66.66666666666666,4.1666666666666705,3552.3333333333335,1847.0,3325.389300518061,3.25,3.0,0.5,2337.5,2743.5,1239.8184006807878,994.0,1170.5,512.7878053672233,174.75,157.5,55.99627963832359,96.25,89.0,24.01908963026423,820.25,951.0,678.7622927063642,352.0,416.5,278.20735672036665,low
ENSG00000131351,25897,12856,100.0,37,249.97297297297303,99.0,434.3002984678335,133.86486486486487,54.0,228.51199362666114,8,100.0,100.0,0.0,2641.3076923076924,2814.0,1994.316950624326,7.5,9.5,4.20883424647321,1452.5,1300.0,845.113179233578,767.875,700.0,448.7456923788477,304.375,11.0,698.3022140469391,171.125,6.5,373.419120139441,228.25,109.5,334.0131520079497,110.75,34.5,179.41313059130155,low
ENSG00000129071,9236,3685,100.0,35,275.65714285714284,211.0,217.03929474218455,126.6,101.0,90.81726967151255,10,100.0,100.0,0.0,1623.9772727272727,1245.5,1286.5261408534868,5.4,5.5,2.412928142780514,1372.1,1163.5,885.7101921308372,609.5,553.5,377.9309901732502,118.8,134.0,119.20551814222173,79.0,91.0,78.13094421830856,255.5,287.5,243.24439013743634,99.5,114.5,93.60703914651813,low
ENSG00000065328,49551,21599,100.0,35,276.1714285714286,141.0,435.81920736998853,119.4,59.0,158.64522016862958,7,100.0,100.0,0.0,2484.777777777778,2473.0,1810.0228696153172,10.0,4.0,8.774964387392123,2106.4285714285716,900.0,1925.8379870541946,949.7142857142857,461.0,835.4778501523772,81.0,75.0,95.5789377077049,41.142857142857146,37.0,47.5269347192676,594.8571428571429,0.0,885.2554110860564,217.28571428571428,0.0,320.5415803946577,low
ENSG00000157601,38911,18292,100.0,54,245.53703703703704,137.5,336.8227635924776,130.87037037037035,68.5,176.46187746893162,18,100.0,100.0,0.0,1935.2280701754385,1442.0,1625.5642072128262,7.333333333333334,5.5,5.455703976789149,1379.2222222222222,879.5,1112.8566080431744,723.9444444444445,456.0,588.4129674484052,244.66666666666669,222.0,285.1305170701759,135.05555555555554,111.0,158.30330984694143,125.27777777777777,0.0,207.92470513754722,64.44444444444444,0.0,106.97565540660736,low
ENSG00000149743,2456,1477,100.0,47,181.14893617021278,124.0,187.0296394464053,106.65957446808511,64.0,114.45927253560632,16,100.0,100.0,0.0,568.6363636363637,432.0,339.92807548582465,5.125,5.0,1.9958289839896939,893.3125,774.5,478.7146288064877,530.375,466.0,296.05402097139864,64.6875,0.0,89.23505944040903,45.8125,0.0,63.5937300368519,31.875,0.0,50.061129298755006,8.0,0.0,17.832554500127006,low
ENSG00000141349,5610,2982,100.0,29,349.72413793103453,153.0,557.0399380752133,201.3103448275862,95.0,285.000514216112,8,100.0,100.0,0.0,805.0689655172414,229.0,1028.2326005278073,4.625,5.5,2.065879266282796,1382.5,1192.0,777.7015586236885,795.5,720.0,380.47451576006654,119.625,144.5,110.89111454807498,84.5,103.0,78.15552260899875,447.625,264.0,517.4116729314427,261.75,147.5,304.21080566888855,low
ENSG00000013364,27646,14525,100.0,61,189.04918032786887,127.0,218.8491433407579,109.73770491803278,81.0,118.44758357452807,19,100.0,100.0,0.0,2869.56338028169,1137.0,3426.7550153477955,4.7368421052631575,4.0,3.812874466318873,874.7368421052631,561.0,813.2447931387273,512.1052631578948,329.0,489.760473739385,80.05263157894737,73.0,86.07391764202215,45.89473684210526,37.0,50.379553543125795,72.52631578947368,0.0,134.73528302277794,41.78947368421053,0.0,80.04413986973299,low
ENSG00000167755,11043,5885,100.0,21,280.0952380952381,184.0,216.51695193723396,157.28571428571428,129.0,110.61742306578239,8,100.0,100.0,0.0,2385.8611111111113,1805.0,1690.5614308824456,5.5,5.0,0.7559289460184544,1220.5,1239.0,339.1270305610316,695.25,702.0,185.810002806246,285.625,243.0,136.72489322932904,184.625,170.0,80.30288644518683,505.125,525.5,261.5308982018869,268.875,269.5,140.11162641673553,low
